Date,Open,High,Low,Close,Adj Close,Volume
2012-06-01,65.430000,69.720001,65.129997,69.720001,57.689072,229264800
2012-07-01,69.599998,75.239998,69.150002,74.430000,61.586288,210686500
2012-08-01,74.699997,74.959999,71.349998,72.599998,60.072067,163618500
2012-09-01,72.769997,75.190002,72.570000,73.800003,61.394863,121605000
2012-10-01,73.800003,77.599998,73.629997,75.019997,62.409771,144858200
2012-11-01,75.129997,75.160004,67.650002,72.019997,59.914051,193687500
2012-12-01,72.110001,72.699997,67.370003,68.230003,56.761124,198433700
2013-01-01,68.930000,70.440002,67.720001,69.949997,58.514523,152007900
2013-02-01,70.110001,71.959999,68.129997,70.779999,59.208817,205455800
2013-03-01,70.779999,75.110001,70.779999,74.830002,62.596741,151456500
2013-04-01,75.000000,79.500000,74.900002,77.720001,65.433693,165085800
2013-05-01,77.849998,79.959999,74.820000,74.839996,63.008984,162295100
2013-06-01,75.059998,76.870003,72.900002,74.489998,63.090469,162608600
2013-07-01,74.989998,78.690002,74.089996,77.940002,66.012520,113025400
2013-08-01,78.419998,79.000000,72.230003,72.980003,61.811565,133848900
2013-09-01,73.480003,76.730003,72.190002,73.959999,63.021980,124109700
2013-10-01,73.870003,77.629997,71.510002,76.750000,65.399345,150995900
2013-11-01,76.970001,81.349998,76.589996,81.010002,69.029327,113143600
2013-12-01,80.889999,81.370003,76.809998,78.690002,67.052475,117743800
2014-01-01,78.720001,79.470001,73.639999,74.680000,64.005928,146048800
2014-02-01,74.190002,75.989998,72.269997,74.699997,64.023079,140708800
2014-03-01,74.489998,77.529999,73.830002,76.430000,65.505806,143316900
2014-04-01,76.760002,79.989998,76.290001,79.709999,68.757721,133598600
2014-05-01,79.730003,79.760002,75.239998,76.769997,66.221680,121597900
2014-06-01,76.580002,77.760002,74.669998,75.070000,65.156197,125875700
2014-07-01,75.269997,77.570000,73.540001,73.580002,63.862957,120165500
2014-08-01,73.320000,76.199997,72.769997,75.500000,65.529396,114715100
2014-09-01,75.419998,77.730003,75.410004,76.470001,66.808556,120321400
2014-10-01,76.510002,79.370003,72.610001,76.269997,66.633827,177386600
2014-11-01,76.349998,88.089996,75.589996,87.540001,76.479935,159253200
2014-12-01,86.720001,87.440002,82.650002,85.879997,75.029678,138945800
2015-01-01,86.269997,90.970001,84.900002,84.980003,74.658157,158927700
2015-02-01,84.790001,88.000000,82.550003,83.930000,73.735695,138540500
2015-03-01,83.930000,84.000000,80.540001,82.250000,72.259735,142533000
2015-04-01,82.279999,82.279999,77.550003,78.050003,68.981750,143685100
2015-05-01,78.199997,79.940002,74.150002,74.269997,65.640892,151125700
2015-06-01,74.690002,75.199997,70.779999,70.930000,63.084606,176565700
2015-07-01,71.599998,74.139999,70.360001,71.980003,64.018486,150420400
2015-08-01,71.839996,73.690002,61.500000,64.730003,57.570385,227361100
2015-09-01,63.799999,67.010002,62.919998,64.839996,58.061989,190814000
2015-10-01,64.760002,67.949997,57.160000,57.240002,51.256454,347169000
2015-11-01,57.290001,61.470001,56.299999,58.840000,52.689198,224629400
2015-12-01,59.130001,61.869999,58.320000,61.299999,54.892044,226975100
2016-01-01,60.500000,66.529999,60.200001,66.360001,59.920837,264665800
2016-02-01,65.910004,68.199997,62.349998,66.339996,59.902771,263102700
2016-03-01,66.650002,69.190002,64.879997,68.489998,61.844154,203107900
2016-04-01,68.019997,70.080002,66.360001,66.870003,60.828354,141253600
2016-05-01,66.620003,71.379997,62.720001,70.779999,64.385086,232976200
2016-06-01,70.500000,73.190002,70.150002,73.019997,66.909019,185919600
2016-07-01,73.129997,74.349998,72.419998,72.970001,66.863213,137723500
2016-08-01,72.809998,75.190002,70.889999,71.440002,65.461258,212460000
2016-09-01,71.570000,73.190002,70.300003,72.120003,66.536728,176983900
2016-10-01,71.830002,72.570000,67.070000,70.019997,64.599304,170716200
2016-11-01,69.980003,72.089996,68.120003,70.430000,64.977562,210370600
2016-12-01,70.250000,72.480003,68.830002,69.120003,63.768974,162527500
2017-01-01,69.239998,69.629997,65.279999,66.739998,62.013908,181828000
2017-02-01,66.459999,72.800003,66.040001,70.930000,65.907211,207967400
2017-03-01,70.970001,72.559998,69.330002,72.080002,66.975777,191103100
2017-04-01,72.080002,75.769997,71.379997,75.180000,70.369904,127527200
2017-05-01,75.089996,79.440002,74.959999,78.599998,73.571098,182345800
2017-06-01,78.639999,80.470001,73.290001,75.680000,71.311958,247520700
2017-07-01,75.839996,80.339996,73.129997,79.989998,75.373199,143448100
2017-08-01,80.250000,81.989998,77.500000,78.070000,73.564018,203652700
2017-09-01,78.309998,81.120003,77.730003,78.139999,74.093117,161153600
2017-10-01,77.900002,89.110001,77.500000,87.309998,82.788193,198775100
2017-11-01,87.070000,100.129997,87.000000,97.230003,92.194443,222703100
2017-12-01,97.610001,99.910004,96.139999,98.750000,93.635727,166774100
2018-01-01,99.300003,109.980003,98.519997,106.599998,101.611870,169694600
2018-02-01,105.959999,106.559998,90.000000,90.010002,85.798172,307532700
2018-03-01,90.169998,90.500000,85.279999,88.970001,84.806839,256003000
2018-04-01,88.000000,89.660004,84.839996,88.459999,84.823418,163581800
2018-05-01,87.669998,88.099998,81.779999,82.540001,79.146782,248483300
2018-06-01,83.040001,87.489998,82.370003,85.650002,82.646347,185619400
2018-07-01,85.650002,89.660004,83.400002,89.230003,86.100807,117596900
2018-08-01,88.860001,100.209999,87.620003,95.860001,92.498291,205659500
2018-09-01,95.800003,97.660004,93.690002,93.910004,91.142998,127212500
2018-10-01,94.290001,102.599998,92.889999,100.279999,97.325287,216421000
2018-11-01,99.959999,106.209999,93.309998,97.650002,94.772789,191936600
2018-12-01,98.019997,99.589996,85.779999,93.150002,90.405373,186311800
2019-01-01,91.639999,99.349998,91.639999,95.830002,93.513947,160739700
2019-02-01,95.919998,104.180000,93.110001,98.989998,96.597580,166799500
2019-03-01,99.470001,100.489998,95.000000,97.529999,95.172859,141147100
2019-04-01,97.970001,104.150002,96.790001,102.839996,100.894508,110606900
2019-05-01,102.769997,103.959999,98.849998,101.440002,99.520996,155764900
2019-06-01,101.629997,112.220001,101.400002,110.489998,108.975624,121524400
2019-07-01,111.300003,115.489998,109.629997,110.379997,108.867134,91288100
2019-08-01,110.320000,115.379997,104.839996,114.260002,112.693962,157310800
2019-09-01,113.680000,119.860001,113.489998,118.680000,117.629562,105362500
2019-10-01,118.849998,120.709999,114.580002,117.260002,116.222137,96406900
2019-11-01,117.919998,125.379997,117.080002,119.089996,118.035934,116620200
2019-12-01,119.150002,122.120003,117.419998,118.839996,117.788139,98422700
